claim_id,policy_id,claim_type,claim_amount,days_since_policy_start,num_prior_claims,incident_report_delay_days,is_weekend_claim,claim_channel,fraud_label
200483,51249,Home,1240.82,1339,2,7,0,Phone,0
200484,53701,Home,4290.79,1365,0,2,0,Online,1
200485,52576,Home,3511.42,3083,3,1,0,Online,1
200486,55854,Home,3248.84,640,3,4,0,Online,0
200487,50783,Travel,3949.26,2552,2,4,0,Broker,0
200488,51592,Motor,839.15,166,3,6,1,Phone,0
200489,54100,Motor,3645.24,3262,1,4,0,Online,0
200490,52406,Travel,3138.73,3137,1,2,0,Online,0
200491,50629,Motor,2554.4,2986,1,4,0,Phone,0
200492,52648,Travel,2457.98,2166,1,1,1,Phone,0
200493,50704,Motor,1171.8,3062,1,7,0,Broker,0
200494,51079,Home,2571.72,2208,0,6,0,Phone,0
200495,51482,Travel,1620.65,3358,0,3,0,Online,0
200496,52736,Travel,2056.64,712,1,3,0,Broker,0
200497,51888,Motor,6016.92,3476,2,4,0,Broker,0
200498,55413,Motor,8546.05,1420,0,6,0,Online,0
200499,53824,Home,890.66,380,3,5,0,Phone,0
200500,50458,Motor,1968.74,297,1,3,0,Online,0
200501,55634,Motor,8645.48,2214,0,5,0,Online,0
200502,51235,Motor,1258.54,723,1,5,0,Phone,0
200503,54169,Motor,2878.91,3273,1,4,0,Phone,0
200504,50105,Travel,1275.94,843,2,1,1,Broker,0
200505,53535,Home,3031.99,3382,2,6,0,Online,0
200506,53674,Travel,3679.02,984,0,1,1,Phone,0
200507,54748,Motor,2836.3,2097,1,4,0,Online,1
200508,51723,Motor,4248.02,1800,0,8,0,Online,0
200509,50609,Home,2193.77,3396,3,2,1,Online,1
200510,54483,Motor,5907.86,2101,2,9,0,Online,1
200511,51579,Home,2088.98,1301,1,3,0,Phone,1
200512,54813,Travel,1756.84,2874,2,2,0,Phone,0
200513,54935,Motor,1006.32,138,1,5,0,Online,0
200514,53559,Motor,1517.49,3601,3,5,0,Phone,0
200515,55019,Home,6294.9,750,0,5,1,Online,0
200516,54586,Home,3701.74,3172,2,4,0,Phone,0
200517,54306,Home,5286.61,1263,2,5,0,Online,0
200518,53083,Motor,2758.05,1425,0,5,0,Online,1
200519,54825,Motor,8129.31,3051,1,3,0,Online,1
200520,50767,Motor,1166.76,3192,2,5,1,Online,0
200521,53420,Motor,4657.7,1976,1,7,0,Online,0
200522,53010,Motor,1397.73,2161,0,6,0,Phone,0
200523,54230,Travel,1933.91,604,1,4,0,Online,0
200524,51870,Motor,2689.32,2357,2,2,0,Broker,0
200525,53635,Home,3378.71,3553,2,2,1,Online,0
200526,50087,Home,6064.46,1591,2,5,0,Phone,0
200527,53258,Motor,3435.6,1655,1,4,1,Phone,0
200528,54731,Motor,4974.86,2490,1,6,1,Online,0
200529,53849,Motor,1879.44,3361,0,6,1,Phone,0
200530,55576,Motor,896.46,1382,1,1,0,Online,0
200531,52371,Motor,5187.04,77,0,4,1,Online,0
200532,51020,Home,1932.35,2338,3,5,0,Online,0
200533,54060,Motor,1129.35,1967,0,2,0,Online,1
200534,50039,Home,1799.4,2481,2,3,0,Online,0
200535,54737,Motor,2866.47,206,1,3,1,Online,0
200536,51280,Motor,3299.21,1550,1,3,0,Online,0
200537,54724,Motor,2859.75,3570,3,5,0,Online,0
200538,51838,Motor,917.8,1589,1,2,0,Online,0
200539,54990,Travel,1775.67,2602,1,5,0,Broker,0
200540,51687,Motor,3536.17,922,0,6,0,Phone,0
200541,51291,Home,1273.83,382,2,9,0,Online,0
200542,53911,Home,3299.71,3372,2,4,0,Online,1
200543,50966,Home,4802.73,526,2,3,0,Online,0
200544,55934,Travel,3175.82,370,1,7,0,Online,0
200545,53126,Motor,3939.92,134,3,4,0,Phone,0
200546,54306,Travel,1398.83,2057,1,3,0,Online,0
200547,55717,Home,3513.46,2390,0,3,0,Online,1
200548,50067,Travel,3882.0,708,1,5,0,Online,0
200549,50054,Motor,5929.51,3074,2,5,0,Broker,1
200550,52924,Motor,4433.59,672,3,2,0,Phone,0
200551,53887,Motor,243.97,2842,1,4,0,Online,0
200552,52987,Travel,2612.12,3585,2,0,0,Online,0
200553,54100,Motor,1965.08,1410,1,9,1,Online,1
200554,51482,Motor,1542.79,587,1,6,0,Online,0
200555,54237,Motor,1399.72,2646,0,1,0,Online,0
200556,54195,Travel,2085.86,1719,1,0,0,Broker,0
200557,50960,Motor,2109.51,2446,1,3,0,Online,0
200558,55582,Home,3139.5,3273,0,3,1,Phone,0
200559,55846,Travel,775.78,1048,0,3,1,Online,0
200560,52657,Home,2526.82,241,1,3,0,Online,1
200561,54721,Home,4861.7,2144,1,3,1,Online,0
200562,51250,Motor,7051.08,361,1,5,1,Online,0
200563,51186,Motor,2524.05,1017,1,1,0,Online,1
200564,55521,Motor,6062.07,3111,3,4,0,Phone,0
200565,55654,Home,865.62,1325,2,4,0,Phone,0
200566,50413,Motor,2059.77,253,2,0,0,Online,0
200567,55983,Motor,1452.7,256,0,3,0,Phone,0
200568,54049,Home,230.6,981,2,7,0,Broker,0
200569,52592,Home,3922.2,3623,0,1,0,Broker,0
200570,52189,Home,2502.65,1030,0,3,0,Online,0
200571,51402,Motor,6726.92,1773,0,1,0,Phone,1
200572,50178,Home,2252.0,819,0,1,0,Online,1
200573,54876,Home,4146.34,851,1,2,0,Broker,1
200574,54485,Travel,2239.97,2132,1,2,1,Online,0
200575,52245,Motor,2910.94,1428,0,6,0,Online,0
200576,50403,Motor,1072.42,2795,0,8,0,Online,0
200577,52423,Home,1229.35,2393,0,3,0,Phone,0
200578,51881,Home,784.57,2739,1,5,0,Phone,0
200579,51240,Motor,3330.64,373,1,1,0,Phone,0
200580,55824,Home,3221.78,3370,1,2,0,Online,0
200581,50079,Motor,5124.03,254,1,6,0,Online,0
200582,55366,Motor,570.63,1715,2,9,1,Online,0
200583,50901,Motor,4199.0,3523,0,2,1,Phone,0
200584,52204,Home,1734.58,1215,2,5,1,Broker,0
200585,51715,Home,3340.11,2625,0,3,0,Online,0
200586,51005,Home,6095.58,2470,1,3,0,Phone,0
200587,50037,Motor,5142.15,3022,1,4,0,Online,0
200588,53664,Motor,2488.52,3632,0,4,0,Phone,0
200589,55714,Home,2889.38,678,1,4,1,Online,0
200590,53203,Home,6108.3,3108,0,2,0,Online,0
200591,54834,Motor,1244.0,3164,2,4,0,Broker,0
200592,51908,Home,1056.39,2198,2,1,0,Phone,0
200593,50267,Home,1075.07,425,1,3,1,Phone,0
200594,54938,Motor,2108.83,3013,0,3,1,Online,0
200595,54518,Motor,1638.87,1378,1,5,1,Broker,0
200596,54286,Travel,2919.4,1044,0,6,0,Broker,1
200597,53879,Home,1587.77,2197,1,9,0,Online,0
200598,55538,Home,1207.96,1155,1,3,0,Online,0
200599,50155,Motor,1182.36,771,3,7,0,Online,0
200600,53879,Home,294.06,3540,1,8,1,Online,0
200601,55783,Motor,1438.73,2416,0,1,0,Phone,0
200602,50723,Motor,1726.96,126,2,3,0,Online,0
200603,50817,Motor,1696.7,886,1,4,0,Online,0
200604,55054,Motor,2137.11,417,2,6,0,Phone,0
200605,50938,Motor,2215.1,1536,1,4,1,Phone,0
200606,55284,Home,3489.84,541,0,6,0,Phone,1
200607,52942,Home,3011.85,1045,1,7,0,Online,0
200608,54728,Motor,2878.76,2385,1,3,0,Online,0
200609,55854,Motor,4587.0,2999,4,3,0,Phone,0
200610,55401,Travel,1873.17,3525,2,4,0,Online,1
200611,52701,Motor,710.02,663,3,2,0,Online,1
200612,50076,Home,736.96,602,2,5,0,Phone,0
200613,54373,Home,3448.89,3235,0,3,0,Phone,0
200614,51434,Home,3071.89,887,1,3,1,Online,0
200615,51853,Home,1781.38,1195,1,1,0,Broker,0
200616,54834,Home,2123.03,399,1,3,0,Phone,0
200617,54719,Home,985.88,1895,2,3,0,Broker,0
200618,52570,Home,524.38,2194,2,4,1,Online,1
200619,51666,Travel,3920.14,2420,0,4,0,Broker,0
200620,53565,Home,870.43,614,0,1,0,Online,0
200621,54517,Motor,2689.0,694,1,6,0,Broker,0
200622,53313,Home,429.7,1631,2,2,0,Online,0
200623,53537,Home,1312.17,1578,2,8,0,Phone,0
200624,54840,Motor,3799.21,253,0,4,0,Online,1
200625,50098,Travel,2556.97,773,1,4,1,Online,0
200626,50292,Motor,420.81,1430,1,2,1,Broker,0
200627,53905,Home,3309.15,247,1,1,1,Phone,0
200628,54720,Motor,2402.55,112,1,2,0,Phone,0
200629,51229,Home,5693.07,1032,1,5,0,Broker,0
200630,54174,Motor,3290.79,322,2,3,0,Online,0
200631,52616,Home,522.78,3514,1,5,0,Broker,1
200632,53278,Motor,5739.0,580,1,0,0,Phone,0
200633,51747,Home,3362.47,3259,2,2,0,Online,0
200634,55182,Motor,4049.48,984,1,8,0,Online,0
200635,55585,Home,2853.8,615,1,6,0,Broker,0
200636,53907,Travel,2491.22,2904,1,4,0,Online,0
200637,55840,Travel,2598.97,115,0,4,0,Broker,1
200638,55808,Home,2779.17,790,3,11,0,Phone,0
200639,54064,Motor,4858.92,1196,1,6,0,Phone,1
200640,53408,Travel,3443.97,717,1,2,0,Phone,1
200641,52191,Motor,1741.05,1748,0,2,1,Online,0
200642,51767,Motor,3185.02,985,0,4,1,Broker,1
200643,50211,Home,3355.56,2254,0,2,0,Online,0
200644,53846,Home,1954.42,575,1,4,0,Phone,1
200645,50179,Home,343.4,2544,2,3,1,Online,0
200646,51425,Motor,2208.54,3356,1,2,1,Phone,0
200647,51270,Motor,596.22,1196,0,7,0,Broker,0
200648,54292,Motor,1305.03,1284,0,4,0,Online,0
200649,52939,Travel,457.33,3505,1,3,0,Phone,1
200650,53638,Motor,541.58,1599,1,4,0,Phone,1
200651,51447,Motor,4096.92,350,1,3,0,Phone,1
200652,53841,Motor,1736.54,2451,0,3,0,Online,0
200653,53507,Motor,5427.93,1202,0,4,0,Phone,1
200654,53490,Home,360.37,357,2,4,0,Online,0
200655,53709,Home,1494.67,3478,2,11,0,Phone,0
200656,54239,Travel,780.46,1503,1,4,0,Phone,0
200657,54428,Motor,1891.55,2415,1,8,0,Online,1
200658,51695,Motor,4315.34,1133,3,2,0,Online,0
200659,51169,Motor,5289.36,1662,0,5,0,Phone,0
200660,51703,Travel,1802.91,709,0,2,0,Broker,1
200661,55957,Motor,4504.32,967,3,4,0,Online,0
200662,54230,Home,5079.62,1416,2,3,1,Online,0
200663,50918,Home,3167.3,3092,2,4,1,Online,0
200664,51917,Home,4217.29,557,0,7,0,Phone,0
200665,52867,Home,4304.99,2944,2,6,0,Phone,0
200666,55083,Motor,3016.62,1347,2,2,0,Online,0
200667,54192,Home,614.37,3323,1,7,0,Online,0
200668,53753,Motor,2832.21,1764,2,4,1,Online,0
200669,52268,Motor,4751.41,1289,2,5,0,Online,0
200670,53560,Motor,1353.61,1138,0,4,0,Online,0
200671,52202,Motor,1209.06,2853,3,4,0,Online,0
200672,55898,Motor,3180.19,183,1,5,0,Broker,1
200673,51241,Home,1712.0,2447,0,2,0,Phone,1
200674,51960,Travel,2789.27,2911,0,6,1,Online,0
200675,55399,Motor,1797.36,708,1,3,1,Online,0
200676,54006,Motor,765.16,3251,1,4,0,Phone,0
200677,51137,Motor,5240.89,2488,2,5,0,Phone,1
200678,50231,Home,5328.61,747,1,1,1,Phone,0
200679,51405,Travel,2031.28,876,1,4,0,Online,0
200680,53584,Motor,2641.49,2773,2,2,0,Online,0
200681,52489,Travel,5988.79,570,0,3,1,Online,1
200682,55674,Motor,758.49,316,2,6,1,Broker,0
200683,50223,Motor,11132.05,3245,1,2,0,Online,0
200684,53936,Travel,3113.22,2554,1,1,0,Phone,0
200685,52409,Motor,667.35,1026,4,7,0,Broker,0
200686,52057,Home,994.64,479,3,6,0,Phone,1
200687,52843,Home,890.46,1736,0,6,1,Phone,0
200688,51489,Motor,2400.63,1817,2,2,0,Online,0
200689,50071,Home,2103.92,2175,0,6,1,Online,0
200690,52986,Home,3905.53,274,1,4,0,Online,1
200691,51339,Home,1684.83,631,1,7,0,Online,0
200692,53745,Home,1606.46,3011,4,5,1,Online,1
200693,53391,Home,2138.47,1185,1,4,1,Broker,0
200694,52549,Motor,1077.39,3020,0,3,0,Phone,0
200695,55881,Home,3142.4,221,2,2,0,Online,1
200696,52909,Motor,2162.96,1612,1,2,0,Online,0
200697,51039,Motor,8285.12,3319,1,3,0,Online,0
200698,54379,Motor,5411.17,3170,1,3,0,Phone,0
200699,52904,Motor,1921.56,1539,0,4,0,Online,0
200700,53927,Motor,3577.51,1449,4,5,0,Phone,1
200701,50322,Motor,2765.63,1149,1,4,1,Phone,1
200702,51062,Travel,3495.6,1593,1,2,0,Online,0
200703,53139,Travel,1593.13,1766,2,3,0,Online,1
200704,52634,Home,3578.99,1141,2,5,1,Phone,0
200705,50310,Motor,2418.18,1065,1,5,0,Online,0
200706,50418,Travel,1669.83,54,1,3,0,Online,0
200707,54042,Motor,2018.46,2930,0,11,0,Phone,1
200708,54752,Home,1553.79,3481,2,3,1,Online,0
200709,53936,Travel,4287.62,238,1,5,0,Broker,0
200710,51729,Motor,1619.26,2430,1,6,0,Online,1
200711,52334,Motor,2507.25,2379,3,3,0,Broker,0
200712,52084,Motor,3026.39,426,3,6,0,Phone,0
200713,51468,Home,7728.13,1814,3,3,0,Broker,1
200714,52069,Travel,761.77,634,4,4,0,Phone,0
200715,51319,Motor,1790.83,459,0,9,0,Phone,0
200716,53978,Motor,3501.67,1677,1,4,0,Online,1
200717,54646,Travel,2082.58,1613,0,1,0,Online,1
200718,55045,Motor,1315.24,2034,0,4,1,Phone,1
200719,52788,Motor,1055.67,66,3,3,0,Online,0
200720,53229,Home,2211.5,743,1,3,1,Online,0
200721,52243,Motor,2239.12,1625,2,3,1,Online,0
200722,52527,Travel,7105.61,3016,0,3,1,Online,0
200723,55860,Travel,8478.16,921,1,3,1,Phone,0
200724,51564,Travel,3516.68,1539,0,4,0,Online,1
200725,55551,Motor,2434.41,1496,0,5,1,Phone,0
200726,52839,Motor,2072.03,1137,2,2,0,Online,0
200727,50201,Home,1512.07,2435,0,0,1,Phone,1
200728,51147,Motor,3992.32,3468,2,2,0,Online,0
200729,53793,Home,4316.07,232,2,3,0,Phone,0
200730,50899,Travel,674.08,960,1,5,0,Online,0
200731,51079,Motor,5956.31,169,0,2,0,Online,0
200732,55696,Motor,6751.49,598,0,5,0,Phone,1
200733,54959,Motor,3647.16,2066,0,2,0,Online,0
200734,51517,Home,1289.21,627,0,6,0,Broker,0
200735,50934,Home,1948.23,1148,1,1,0,Online,1
200736,52326,Home,970.01,1916,1,2,0,Phone,0
200737,54779,Motor,3086.61,2710,0,7,0,Online,0
200738,52783,Home,4917.14,785,0,4,1,Phone,0
200739,54888,Home,1188.47,917,0,3,0,Online,0
200740,50421,Home,2193.01,486,1,4,1,Online,0
200741,53003,Motor,4437.95,227,0,3,0,Broker,0
200742,55829,Travel,4189.99,3057,1,2,1,Phone,1
200743,53700,Home,4920.94,97,0,7,0,Phone,0
200744,53065,Home,1067.33,952,1,3,0,Phone,0
200745,54047,Motor,2123.89,387,1,4,0,Online,0
200746,51906,Motor,1760.64,900,0,1,0,Online,0
200747,50098,Home,777.51,1850,1,5,0,Online,0
200748,52778,Travel,1065.28,123,0,7,0,Online,0
200749,53396,Motor,2669.64,127,1,1,0,Phone,0
200750,55447,Motor,2048.35,2955,1,2,1,Online,1
200751,50264,Home,2576.14,2246,2,2,0,Online,1
200752,52747,Motor,1864.56,404,0,5,0,Online,0
200753,54909,Motor,835.62,913,2,2,0,Broker,0
200754,53923,Home,7400.81,1417,0,3,1,Online,0
200755,53740,Motor,1126.68,1195,0,2,0,Online,1
200756,52949,Motor,377.69,1792,2,3,0,Phone,1
200757,50556,Travel,5046.44,2182,0,5,0,Phone,0
200758,53156,Travel,1077.76,1450,2,3,0,Online,0
200759,54534,Home,1137.6,3386,2,7,0,Phone,0
200760,55135,Home,3041.59,3372,2,3,0,Phone,1
200761,52125,Home,5786.23,1705,1,5,0,Online,0
200762,52675,Motor,1330.86,2120,3,3,1,Online,0
200763,50207,Home,143.94,2478,0,7,0,Online,0
200764,53251,Home,637.69,3436,1,2,0,Online,0
200765,55191,Motor,1206.51,699,3,3,0,Phone,0
200766,52279,Home,3289.46,809,2,1,0,Online,0
200767,55495,Home,1758.96,277,1,3,0,Phone,1
200768,55181,Motor,667.05,1498,2,5,1,Broker,1
200769,53416,Home,495.78,2148,0,5,0,Online,0
200770,52632,Home,3097.79,2736,1,2,0,Online,0
200771,51312,Motor,1407.49,3081,3,3,0,Phone,0
200772,55921,Home,1713.66,2760,1,3,1,Online,1
200773,50499,Home,1831.09,3320,1,7,0,Broker,0
200774,54321,Home,4155.24,3152,1,5,1,Online,0
200775,52828,Home,188.14,2181,1,5,0,Online,0
200776,50792,Home,2489.94,512,0,4,0,Online,0
200777,54388,Motor,736.04,36,1,3,0,Phone,0
200778,55989,Motor,622.36,1875,1,4,1,Online,1
200779,50546,Motor,3283.74,908,2,4,0,Online,0
200780,51066,Motor,3187.81,3225,0,4,0,Phone,0
200781,52230,Motor,3408.16,3115,4,4,0,Online,0
200782,53763,Motor,832.49,1377,2,5,1,Phone,1
200783,54711,Motor,1495.08,1141,0,2,0,Phone,0
200784,52334,Motor,713.15,1751,1,7,0,Phone,0
200785,51007,Home,2366.13,2028,2,2,0,Broker,0
200786,53672,Motor,529.64,2776,2,4,0,Online,0
200787,54588,Motor,1382.19,1765,2,5,0,Online,0
200788,54262,Motor,2577.33,1618,2,5,0,Phone,0
200789,50069,Travel,1087.47,3471,0,5,0,Online,0
200790,50438,Travel,1218.51,1352,1,5,1,Online,0
200791,55913,Home,1085.62,2243,1,5,0,Broker,0
200792,54281,Home,2302.24,1541,2,2,1,Online,0
200793,50590,Motor,2824.7,1269,2,3,0,Online,0
200794,53666,Motor,1564.58,3267,0,2,0,Online,0
200795,54147,Motor,1450.04,2113,1,9,0,Phone,0
200796,53587,Motor,1732.12,2689,0,0,1,Broker,0
200797,51970,Home,4552.55,1844,0,3,0,Phone,0
200798,50576,Home,2155.18,1465,2,3,0,Broker,0
200799,50731,Motor,3092.47,3193,4,6,0,Online,0
200800,53969,Motor,2000.54,201,2,3,0,Online,1
200801,52913,Travel,1432.22,3303,2,5,1,Online,1
200802,50222,Travel,1091.11,408,0,2,0,Phone,0
200803,53156,Motor,1580.19,3071,0,4,0,Phone,0
200804,51524,Home,2122.02,2497,0,6,0,Online,1
200805,52844,Motor,2609.74,1611,0,3,0,Online,0
200806,51431,Home,4375.0,3281,2,5,1,Online,0
200807,54397,Home,2030.62,2147,0,3,1,Phone,0
200808,52087,Motor,3825.79,3539,0,6,1,Online,0
200809,54262,Home,452.06,717,2,3,0,Online,1
200810,53690,Home,781.04,1964,0,5,1,Online,1
200811,51242,Motor,3881.69,654,0,4,0,Online,0
200812,53084,Home,2746.94,696,1,13,0,Online,0
200813,52159,Travel,550.8,1565,2,5,1,Phone,0
200814,53293,Motor,2728.68,114,1,6,0,Online,0
200815,53731,Motor,1108.56,27,1,5,0,Phone,0
200816,52639,Home,2524.52,1443,0,5,0,Broker,0
200817,52239,Travel,3276.75,2078,1,5,0,Broker,1
200818,54107,Motor,1846.14,2612,2,3,1,Broker,1
200819,50551,Home,1417.0,732,3,2,0,Online,0
200820,52217,Home,4129.54,2152,1,4,1,Online,0
200821,51352,Motor,6113.1,2854,1,1,1,Broker,1
200822,51855,Motor,882.39,3515,0,8,1,Broker,1
200823,55358,Motor,5244.9,1241,1,2,0,Online,0
200824,51733,Motor,2617.15,2910,1,8,0,Phone,0
200825,50423,Home,2366.56,483,1,0,0,Broker,1
200826,54125,Travel,1579.89,675,3,5,0,Online,1
200827,54902,Motor,86.6,348,1,2,1,Online,0
200828,54307,Home,2010.34,511,1,3,0,Broker,0
200829,51878,Motor,3392.41,2202,0,5,0,Online,0
200830,51650,Home,1752.51,2644,2,3,0,Broker,0
200831,52236,Motor,7148.31,24,4,1,0,Broker,0
200832,50144,Travel,5504.14,309,2,2,0,Online,0
200833,51914,Travel,221.99,3568,0,4,0,Online,0
200834,52715,Home,1927.36,1161,1,3,0,Online,0
200835,55790,Motor,1987.58,3448,1,4,0,Broker,0
200836,52391,Travel,6536.6,344,1,6,1,Online,0
200837,53508,Home,1179.56,2636,1,2,0,Online,0
200838,54052,Home,2228.51,3561,0,4,1,Phone,0
200839,52278,Travel,6451.94,2152,0,3,0,Phone,0
200840,52422,Home,1351.42,1814,1,2,0,Online,1
200841,51652,Travel,1910.07,3120,1,4,0,Phone,0
200842,53440,Home,5605.35,2408,1,4,1,Broker,0
200843,55646,Motor,2387.9,2553,1,4,0,Phone,0
200844,52689,Motor,4822.91,2966,0,4,1,Phone,0
200845,53410,Motor,2734.2,1462,2,4,0,Online,0
200846,55769,Motor,1185.87,3491,0,7,0,Phone,1
200847,53759,Travel,4178.29,599,0,2,1,Online,0
200848,52078,Motor,3680.76,2542,1,5,1,Online,0
200849,55491,Home,861.85,531,2,9,0,Phone,0
200850,50177,Motor,2560.92,3283,1,6,0,Online,1
200851,53739,Home,2110.73,1585,2,3,0,Online,0
200852,54499,Motor,1765.1,3084,2,2,0,Broker,0
200853,55875,Travel,2272.42,1288,0,4,1,Online,0
200854,50998,Motor,1717.01,2220,0,5,0,Online,0
200855,55149,Home,2492.87,1234,1,6,0,Online,0
200856,53981,Motor,4841.72,1817,0,7,1,Phone,1
200857,50552,Motor,4305.01,2671,2,6,0,Online,0
200858,52836,Motor,3378.82,350,2,5,0,Online,0
200859,54774,Motor,3026.99,1850,0,6,0,Phone,0
200860,53029,Home,1361.05,1945,0,2,0,Broker,0
200861,53318,Motor,5651.87,3075,0,3,0,Online,0
200862,50868,Motor,2970.17,1569,1,2,0,Broker,0
200863,52369,Motor,1242.77,600,0,4,0,Online,0
200864,55774,Home,1425.21,1715,1,2,0,Online,0
200865,54426,Motor,1125.56,751,0,7,1,Online,1
200866,54544,Home,4282.73,2724,0,7,0,Phone,0
200867,50372,Motor,5089.7,2541,1,6,0,Online,0
200868,51903,Motor,567.49,3456,2,4,1,Phone,0
200869,52564,Home,7685.74,2957,1,4,0,Online,0
200870,50230,Motor,1089.05,920,1,2,0,Online,0
200871,53304,Travel,2746.52,2888,0,1,0,Phone,0
200872,54148,Home,1464.32,3491,0,7,0,Online,0
200873,50811,Motor,2126.37,658,1,4,0,Phone,1
200874,54362,Travel,633.94,1669,0,1,0,Online,0
200875,50369,Motor,1932.79,2535,1,4,0,Online,0
200876,55949,Motor,2547.07,1349,1,7,1,Online,0
200877,52752,Travel,2428.85,2373,1,8,0,Online,0
200878,54697,Home,1691.85,2617,1,4,0,Online,0
200879,50531,Motor,5566.12,2228,3,2,0,Phone,1
200880,54149,Home,292.32,3415,1,3,0,Phone,0
200881,55739,Home,5321.14,2766,1,1,0,Phone,0
200882,51392,Motor,4085.21,2401,2,1,0,Phone,0
200883,52229,Motor,1153.82,1096,0,4,0,Online,0
200884,51250,Motor,1785.34,895,2,3,0,Online,0
200885,51030,Motor,731.39,1512,0,7,0,Online,0
200886,50841,Motor,2795.36,3471,1,3,0,Broker,0
200887,52165,Motor,3823.45,3498,1,6,0,Online,1
200888,55646,Home,3548.73,739,1,0,0,Online,0
200889,50660,Home,4714.69,190,0,4,0,Phone,1
200890,54359,Motor,5192.72,2065,1,7,0,Online,0
200891,53047,Home,1851.98,2389,3,3,0,Phone,0
200892,51077,Motor,2982.21,3373,0,6,0,Broker,0
200893,52539,Home,397.74,2605,2,4,0,Online,0
200894,54086,Motor,2110.62,1912,4,3,0,Online,0
200895,54862,Motor,1573.86,1318,3,2,0,Broker,1
200896,55291,Motor,1007.55,2334,1,3,0,Phone,0
200897,54652,Travel,2557.26,1939,2,2,0,Online,0
200898,55388,Motor,520.49,1592,0,3,0,Broker,0
200899,51550,Motor,183.59,1859,1,5,1,Phone,0
200900,51359,Motor,3512.76,1869,0,3,0,Online,1
200901,51099,Motor,658.54,810,2,1,1,Online,0
200902,51007,Motor,4621.78,3053,2,3,0,Online,1
200903,50160,Home,1860.16,3242,1,2,1,Phone,1
200904,52213,Home,4585.93,2012,1,6,0,Broker,0
200905,55988,Home,6087.04,3605,0,7,0,Online,0
200906,52268,Motor,1087.94,2201,3,7,0,Broker,0
200907,53474,Home,82.42,1805,1,8,0,Online,0
200908,53314,Home,4285.87,1721,2,4,0,Phone,1
200909,52799,Travel,2270.89,1637,0,6,1,Online,0
200910,50476,Motor,2500.87,730,0,4,0,Phone,0
200911,54413,Motor,3220.61,2399,0,3,1,Broker,0
200912,55893,Motor,795.91,847,0,6,0,Online,0
200913,55795,Motor,194.81,287,0,2,1,Phone,1
200914,54014,Home,1381.25,882,3,2,0,Online,0
200915,53726,Travel,2827.57,2764,3,6,0,Online,0
200916,51086,Home,3166.93,2986,1,4,0,Phone,0
200917,54204,Motor,297.95,2553,1,4,0,Online,0
200918,55379,Motor,9424.75,1578,2,6,1,Online,0
200919,51471,Motor,1298.95,3449,1,6,0,Phone,0
200920,53862,Motor,1466.96,3625,2,6,0,Online,0
200921,52073,Motor,1822.79,2250,2,3,0,Online,0
200922,50001,Home,724.35,2833,0,7,1,Phone,1
200923,53566,Home,174.37,1327,2,5,0,Broker,0
200924,53578,Home,4866.94,1280,0,5,0,Phone,0
200925,50957,Motor,1478.69,102,1,7,1,Online,0
200926,50500,Travel,2476.43,1603,3,5,0,Phone,1
200927,54036,Motor,2771.8,788,1,4,0,Phone,1
200928,51905,Motor,2014.24,341,2,2,0,Online,1
200929,52227,Travel,6470.54,125,3,3,0,Online,0
200930,54552,Home,1414.56,2752,0,4,1,Phone,0
200931,53588,Motor,6253.36,1267,0,1,0,Phone,0
200932,54498,Home,2495.37,1014,1,8,0,Online,0
200933,55137,Motor,1145.02,1110,0,3,0,Online,0
200934,55551,Motor,4467.47,1833,2,3,1,Phone,0
200935,52850,Motor,296.69,121,0,6,1,Broker,0
200936,51505,Travel,1154.66,3526,1,4,1,Online,0
200937,55385,Travel,997.76,2806,3,4,0,Online,1
200938,51892,Motor,6199.62,2532,2,4,0,Phone,0
200939,50585,Home,2847.79,3619,1,2,1,Phone,0
200940,51047,Motor,6277.06,1340,1,5,0,Phone,0
200941,50528,Home,9713.14,1174,0,6,0,Online,0
200942,53531,Home,1116.15,341,1,6,1,Online,0
200943,55336,Home,3415.36,938,0,4,0,Broker,0
200944,53180,Motor,3124.66,3438,1,3,1,Phone,0
200945,54119,Motor,5211.73,3180,0,4,0,Broker,0
200946,51143,Travel,843.93,2287,1,3,0,Phone,1
200947,52807,Travel,3853.93,1983,0,5,0,Online,0
200948,50522,Motor,255.62,2771,0,3,0,Phone,0
200949,52588,Home,3359.98,989,0,5,0,Online,1
200950,53986,Home,2595.01,1384,2,2,0,Online,1
200951,55808,Motor,3515.52,980,0,3,0,Broker,1
200952,50998,Home,269.19,2273,1,5,1,Phone,0
200953,50775,Home,1457.49,3519,2,5,0,Online,0
200954,55354,Motor,5931.81,2492,2,3,0,Online,0
200955,52044,Motor,2419.0,2277,0,5,0,Online,0
200956,55875,Travel,1774.73,879,1,5,1,Broker,0
200957,50988,Motor,2481.47,3376,3,5,0,Online,1
200958,52486,Motor,5568.58,2566,2,5,0,Online,0
200959,52957,Home,3753.93,1841,1,2,0,Online,0
200960,55898,Motor,1476.89,1640,2,1,1,Online,0
200961,51334,Motor,1737.49,2812,0,4,0,Phone,1
200962,50824,Home,3389.39,74,3,7,1,Online,0
200963,53118,Home,864.11,1095,1,5,1,Online,0
200964,50280,Travel,3174.04,3227,0,6,0,Broker,0
200965,51151,Motor,1422.88,1819,2,4,0,Phone,1
200966,51199,Motor,5906.92,2836,2,1,0,Online,0
200967,52098,Motor,1402.42,1612,1,2,0,Online,1
200968,55081,Motor,404.49,1427,0,3,1,Online,0
